date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:05:59	79570/79570	---M--	200	added ('OK')	image/jpeg	etag:%22136d2-673ec380-bc31e6603c5b9aba;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/others/sidebar-service-1.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/others/sidebar-service-1.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/service-details.html)
17:06:02	29732/29732	---M--	200	added ('OK')	image/jpeg	etag:%227424-673ec380-8ac6b5c303c7d721;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/img1.jpg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/img1.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/shop.html)
17:06:02	25972/25972	---M-Z	200	added ('OK')	text/css	etag:%226574-673ec380-6de3b5137df9f026;gz%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/css/shop.css	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/css/shop.css	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/shop.html)
17:06:02	47088/47088	---M--	200	added ('OK')	image/jpeg	etag:%22b7f0-673ec380-d5554b268f07ccd8;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/img2.jpg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/img2.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/shop.html)
17:06:02	41266/41266	---M--	200	added ('OK')	image/jpeg	etag:%22a132-673ec380-8aa558bc3910f568;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/img3.jpg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/img3.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/shop.html)
17:06:03	63900/63900	---M--	200	added ('OK')	image/jpeg	etag:%22f99c-673ec380-9a069c839fae45e3;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/service/service-details-2.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/service/service-details-2.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/service-details.html)
17:06:03	28403/28403	---M--	200	added ('OK')	image/jpeg	etag:%226ef3-673ec380-72ce58dca922d4fc;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/img5.jpg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/img5.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/shop.html)
17:06:03	43696/43696	---M--	200	added ('OK')	image/jpeg	etag:%22aab0-673ec380-ce6f3202dfd2bf6;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/img6.jpg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/img6.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/shop.html)
17:06:03	30345/30345	---M--	200	added ('OK')	image/jpeg	etag:%227689-673ec380-9f87136ed0917090;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/img7.jpg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/img7.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/shop.html)
17:06:05	44492/44492	---M--	200	added ('OK')	image/jpeg	etag:%22adcc-673ec380-84dd07b7c5fa8eda;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/img8.jpg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/img8.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/shop.html)
17:06:05	8645/8645	---M--	200	added ('OK')	image/jpeg	etag:%2221c5-673ec380-d2bb272d10ae7aa0;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/details/thumb1.jpg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/details/thumb1.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/product-details.html)
17:06:05	7729/7729	---M--	200	added ('OK')	image/jpeg	etag:%221e31-673ec380-72cb5531aaa6931a;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/details/thumb2.jpg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/details/thumb2.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/product-details.html)
17:06:05	28403/28403	---M--	200	added ('OK')	image/jpeg	etag:%226ef3-673ec380-2aaf2737537b658d;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/img9.jpg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/img9.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/shop.html)
17:06:05	8568/8568	---M--	200	added ('OK')	image/jpeg	etag:%222178-673ec380-211b141cec48f1d7;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/details/thumb3.jpg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/details/thumb3.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/product-details.html)
17:06:05	52347/52347	---M--	200	added ('OK')	image/jpeg	etag:%22cc7b-673ec380-62bf80436daeee40;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/details/large1.jpg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/details/large1.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/product-details.html)
17:06:06	36500/36500	---M--	200	added ('OK')	image/jpeg	etag:%228e94-673ec380-8d2afa4d4f05da57;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/details/large2.jpg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/details/large2.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/product-details.html)
17:06:07	184208/184208	---M--	200	added ('OK')	image/jpeg	etag:%222cf90-673ec380-efa1a6087fa8b607;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/news-list-1.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/news-list-1.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog.html)
17:06:07	47003/47003	---M--	200	added ('OK')	image/jpeg	etag:%22b79b-673ec380-6c74d2d2a749181f;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/img4.jpg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/img4.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/shop.html)
17:06:07	52975/52975	---M--	200	added ('OK')	image/jpeg	etag:%22ceef-673ec380-73e3ad278bfa91d5;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/details/large3.jpg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/shop/details/large3.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/product-details.html)
17:06:07	3931/3931	---M--	200	added ('OK')	image/png	etag:%22f5b-673ec380-b701ac5856f09bc8;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/news-list-authore.png	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/news-list-authore.png	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog.html)
17:06:08	2142/2142	---M--	200	added ('OK')	image/png	etag:%2285e-673ec380-508a21d986d3feee;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/icons/quote-icon.png	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/icons/quote-icon.png	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog.html)
17:06:08	42076/42076	---M--	200	added ('OK')	image/jpeg	etag:%22a45c-673ec380-8a9e1f0a1b3f01ec;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/post-overlay.jpg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/post-overlay.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog.html)
17:06:08	13337/13337	---M--	200	added ('OK')	image/jpeg	etag:%223419-673ec380-c7213631c30e302d;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/news-author-2.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/news-author-2.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog.html)
17:06:09	7984/7984	---M--	200	added ('OK')	image/jpeg	etag:%221f30-673ec380-8bf4c5d29579c2de;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/populer-feed/populer-feed-1.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/populer-feed/populer-feed-1.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog.html)
17:06:09	7169/7169	---M--	200	added ('OK')	image/jpeg	etag:%221c01-673ec380-5b08ae1445463335;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/populer-feed/populer-feed-2.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/populer-feed/populer-feed-2.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog.html)
17:06:09	6807/6807	---M--	200	added ('OK')	image/jpeg	etag:%221a97-673ec380-fe3a3b68469e5636;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/populer-feed/populer-feed-3.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/populer-feed/populer-feed-3.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog.html)
17:06:09	8519/8519	---M--	200	added ('OK')	image/jpeg	etag:%222147-673ec380-61d6751ecea76837;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/populer-feed/populer-feed-4.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/populer-feed/populer-feed-4.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog.html)
17:06:10	8748/8748	---M--	200	added ('OK')	image/jpeg	etag:%22222c-673ec380-dce63028b7ee353d;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/instafeed/insta-feed-1.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/instafeed/insta-feed-1.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog.html)
17:06:10	7976/7976	---M--	200	added ('OK')	image/jpeg	etag:%221f28-673ec380-98f4cc54832fee46;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/instafeed/insta-feed-2.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/instafeed/insta-feed-2.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog.html)
17:06:10	7997/7997	---M--	200	added ('OK')	image/jpeg	etag:%221f3d-673ec380-33985d0e1739d428;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/instafeed/insta-feed-3.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/instafeed/insta-feed-3.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog.html)
17:06:10	6684/6684	---M--	200	added ('OK')	image/jpeg	etag:%221a1c-673ec380-6ac77b2deb1a0975;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/instafeed/insta-feed-4.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/instafeed/insta-feed-4.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog.html)
17:06:10	7248/7248	---M--	200	added ('OK')	image/jpeg	etag:%221c50-673ec380-333b6ad77360b3ef;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/instafeed/insta-feed-5.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/instafeed/insta-feed-5.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog.html)
17:06:11	6966/6966	---M--	200	added ('OK')	image/jpeg	etag:%221b36-673ec380-6ea27c4b807717ea;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/instafeed/insta-feed-6.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/instafeed/insta-feed-6.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog.html)
17:06:11	6545/6545	---M--	200	added ('OK')	image/jpeg	etag:%221991-673ec380-5ce322ea286eb0fa;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/instafeed/insta-feed-7.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/instafeed/insta-feed-7.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog.html)
17:06:11	8239/8239	---M--	200	added ('OK')	image/jpeg	etag:%22202f-673ec380-28dc1394cd479bfa;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/instafeed/insta-feed-8.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/instafeed/insta-feed-8.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog.html)
17:06:11	8306/8306	---M--	200	added ('OK')	image/jpeg	etag:%222072-673ec380-58afa35b950ff6cd;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/instafeed/insta-feed-9.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/instafeed/insta-feed-9.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog.html)
17:06:12	126249/126249	---M--	200	added ('OK')	image/jpeg	etag:%221ed29-673ec380-3e85bf9e21fcfb50;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/news-ad-banner.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/news-ad-banner.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog.html)
17:06:13	3868/3868	---M--	200	added ('OK')	image/png	etag:%22f1c-673ec380-5e369f3806b6bf5d;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/icons/quote-icon-light.png	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/icons/quote-icon-light.png	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog-details.html)
17:06:13	141047/141047	---M--	200	added ('OK')	image/jpeg	etag:%22226f7-673ec380-5836a5e1a2666592;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/news-details-1.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/news-details-1.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog-details.html)
17:06:13	61179/61179	---M--	200	added ('OK')	image/jpeg	etag:%22eefb-673ec380-109df1e6bd352728;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/news-inner-1.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/news-inner-1.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog-details.html)
17:06:13	2489/2489	---M--	200	added ('OK')	image/png	etag:%229b9-673ec380-6988e822b86208c5;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/icons/filter.png	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/icons/filter.png	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog-details.html)
17:06:13	61567/61567	---M--	200	added ('OK')	image/jpeg	etag:%22f07f-673ec380-2e3fb88c88536682;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/releted-post-thumb-1.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/releted-post-thumb-1.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog-details.html)
17:06:14	55099/55099	---M--	200	added ('OK')	image/jpeg	etag:%22d73b-673ec380-9fefff32715bbdf;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/releted-post-thumb-2.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/releted-post-thumb-2.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog-details.html)
17:06:14	24027/24027	---M--	200	added ('OK')	image/jpeg	etag:%225ddb-673ec380-70a25b61cef2d8f5;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/news-author-1.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/news-author-1.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog-details.html)
17:06:14	23220/23220	---M--	200	added ('OK')	image/png	etag:%225ab4-673ec380-72169781532d3710;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/news-comment-a-1.png	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/news-comment-a-1.png	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog-details.html)
17:06:14	20841/20841	---M--	200	added ('OK')	image/png	etag:%225169-673ec380-1416c6ef08a092ee;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/news-comment-a-2.png	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/news-comment-a-2.png	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog-details.html)
17:06:14	169044/169044	---M--	200	added ('OK')	image/jpeg	etag:%2229454-673ec380-14893d91bd0a3a73;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/news-list-2.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/news-list-2.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog.html)
17:06:15	24358/24358	---M--	200	added ('OK')	image/png	etag:%225f26-673ec380-5c733e859c6879b6;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/news-comment-a-3.png	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/news/news-comment-a-3.png	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/blog-details.html)
17:06:15	81945/81945	---M--	200	added ('OK')	image/jpeg	etag:%2214019-673ec380-bf6e74672ad9efd2;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/others/offer-1.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/others/offer-1.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/offer.html)
17:06:15	69066/69066	---M--	200	added ('OK')	image/jpeg	etag:%2210dca-673ec380-b24e086357adde6c;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/others/offer-2.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/others/offer-2.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/offer.html)
17:06:15	96571/96571	---M--	200	added ('OK')	image/jpeg	etag:%221793b-673ec380-c3d1344e442ef156;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/others/offer-3.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/others/offer-3.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/offer.html)
17:06:15	67540/67540	---M--	200	added ('OK')	image/jpeg	etag:%22107d4-673ec380-cbfd17abb3a30147;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/others/offer-4.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/others/offer-4.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/offer.html)
17:06:16	70310/70310	---M--	200	added ('OK')	image/jpeg	etag:%22112a6-673ec380-eb4fed9f8d9b2d55;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/others/offer-5.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/others/offer-5.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/offer.html)
17:06:16	68372/68372	---M--	200	added ('OK')	image/jpeg	etag:%2210b14-673ec380-837713d70c330ac1;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/others/offer-6.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/others/offer-6.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/offer.html)
17:06:16	22081/22081	---M--	200	added ('OK')	image/jpeg	etag:%225641-673ec380-b1a90e24e0609d0a;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/others/faq-thumb.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/others/faq-thumb.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/faq.html)
17:06:17	3067/3067	---M--	200	added ('OK')	image/png	etag:%22bfb-673ec380-994d43e4d2ac4620;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/icons/contact-info-1.png	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/icons/contact-info-1.png	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/contact.html)
17:06:17	3196/3196	---M--	200	added ('OK')	image/png	etag:%22c7c-673ec380-c364eeac1f2c167;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/icons/contact-info-2.png	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/icons/contact-info-2.png	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/contact.html)
17:06:17	5267/5267	---M--	200	added ('OK')	image/png	etag:%221493-673ec380-39f5fb5956fdee81;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/icons/contact-info-3.png	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/icons/contact-info-3.png	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/contact.html)
17:06:17	3564/3564	---M--	200	added ('OK')	image/png	etag:%22dec-673ec380-c7aea263c4285139;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/icons/contact-info-4.png	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/icons/contact-info-4.png	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/contact.html)
17:06:17	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6638afd5-8845e44009cace21;gz%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/www.facebook.com/example	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/www.facebook.com/example	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/contact.html)
17:06:18	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6638afd5-8845e44009cace21;gz%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/www.twitter.com/example	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/www.twitter.com/example	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/contact.html)
17:06:18	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-6638afd5-8845e44009cace21;gz%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/www.behance.com/example	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/www.behance.com/example	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/contact.html)
17:06:18	24213/24213	---M--	200	added ('OK')	image/jpeg	etag:%225e95-673ec380-8d324ae12655d12b;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/team/team-1-thumb-5.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/team/team-1-thumb-5.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/team.html)
17:06:18	24252/24252	---M--	200	added ('OK')	image/jpeg	etag:%225ebc-673ec380-a760a37d83e39525;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/team/team-1-thumb-6.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/team/team-1-thumb-6.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/team.html)
17:06:19	17178/17178	---M--	200	added ('OK')	image/jpeg	etag:%22431a-673ec380-2c375788f6ef3c2a;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/team/team-1-thumb-7.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/team/team-1-thumb-7.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/team.html)
17:06:19	22377/22377	---M--	200	added ('OK')	image/jpeg	etag:%225769-673ec380-b4c23e3ca6a712a0;;;%22	https://html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/team/team-1-thumb-8.jpeg	C:/Users/Novox/Desktop/new-folder-new/web/html.storebuild.shop/cleanixer-prv/cleanixer/assets/images/team/team-1-thumb-8.jpg	(from https://html.storebuild.shop/cleanixer-prv/cleanixer/team.html)
